Concurso;bola 1;bola 2;bola 3;bola 4;bola 5;bola 6;bola 7;bola 8;bola 9;bola 10;bola 11;bola 12;bola 13;bola 14;bola 15
2977;9;20;18;7;13;22;5;11;6;3;24;14;10;8;25
2978;10;6;17;21;5;7;12;16;14;13;25;23;24;15;20
2979;14;13;10;5;22;11;8;9;4;2;25;20;24;6;19
2980;25;15;1;20;2;21;7;14;4;12;8;24;16;19;17
2981;21;17;6;22;20;1;5;19;14;2;9;10;25;24;13
2982;7;23;16;12;19;24;6;8;10;14;20;15;18;2;21
2983;9;3;25;13;12;15;24;19;1;8;6;7;23;2;4
2984;23;24;7;6;9;20;13;15;14;8;18;3;2;25;5
2985;19;3;7;21;14;4;12;15;24;18;25;5;2;11;22
2986;22;23;7;13;12;10;16;25;19;20;4;1;18;3;14
2987;13;18;16;20;7;4;17;11;1;6;14;12;15;3;8
2988;10;12;3;1;23;7;19;17;22;14;20;9;6;13;11
2989;25;13;24;12;16;11;4;2;19;20;1;23;18;22;15
2990;22;16;21;24;6;10;18;5;20;4;12;13;23;3;25
2991;14;13;23;4;11;3;6;16;12;2;22;1;25;5;9
2992;14;9;23;5;17;25;4;6;18;21;19;8;1;22;12
2993;19;16;12;7;3;5;2;24;25;4;13;8;1;18;15
2994;21;11;16;3;17;2;13;20;8;9;5;4;15;18;19
2995;11;16;25;3;2;23;12;21;4;1;19;24;22;6;20
2996;14;18;20;4;10;19;3;2;22;1;5;17;11;15;24
2997;23;20;5;2;7;8;11;4;9;17;14;25;3;22;19
2998;14;2;9;18;23;13;21;6;16;25;17;19;12;10;7
2999;10;25;13;20;7;11;19;1;24;17;4;2;22;3;18
3000;12;21;15;11;9;1;10;2;17;6;24;19;18;5;25
3001;25;4;2;18;19;21;14;10;11;24;13;20;23;12;6
3002;8;3;6;7;15;21;4;25;22;19;14;23;10;18;12
3003;11;14;25;19;2;18;1;13;16;9;10;23;5;8;22
3004;9;1;19;14;5;8;16;11;4;24;25;12;10;21;18
3005;24;12;19;13;5;16;9;1;21;10;3;2;7;18;25
3006;23;12;25;11;10;3;1;4;19;8;21;6;5;9;15
3007;20;21;22;10;25;11;15;4;12;24;2;16;3;14;23
3008;10;19;12;1;15;13;2;7;9;16;24;8;6;4;18
3009;11;22;24;23;14;12;25;9;7;18;19;20;4;2;3
3010;20;11;14;18;7;17;12;6;8;25;16;3;1;2;15
3011;24;11;23;2;8;13;5;9;21;10;1;7;15;3;4
3012;14;3;24;5;25;2;15;21;17;6;1;16;7;20;23
3013;11;21;22;1;19;2;8;5;18;3;17;13;7;10;15
3014;12;19;7;2;24;16;5;11;14;8;17;9;13;23;21
3015;5;14;3;8;12;6;1;20;13;19;22;7;17;10;4
3016;7;5;13;3;23;8;18;24;25;20;10;1;12;9;11
3017;15;19;5;11;2;9;7;6;17;21;16;20;1;12;3
3018;24;21;5;17;15;23;20;10;16;1;9;25;2;3;13
3019;17;2;20;9;13;18;1;11;12;4;6;16;10;21;3
3020;24;6;10;7;2;17;15;20;18;3;19;13;23;22;14
3021;4;25;23;19;24;20;14;5;7;10;12;8;11;13;2
3022;20;10;17;21;12;16;14;13;23;9;15;8;6;7;25
3023;7;12;3;6;21;10;20;16;22;18;25;15;13;23;2
3024;23;12;25;4;15;17;19;7;9;6;1;24;11;2;22
3025;6;16;4;24;14;11;13;23;12;22;7;8;3;21;19
3026;15;2;22;12;21;16;9;23;3;1;6;10;17;4;5
3027;3;18;19;25;17;11;22;20;5;6;15;13;14;8;23
3028;2;24;18;25;10;4;17;11;6;3;15;22;21;19;1
3029;18;7;25;17;9;10;12;20;15;5;16;22;8;6;13
3030;13;10;17;3;8;14;5;24;25;1;18;6;22;15;4
3031;3;24;20;6;12;9;11;25;8;13;7;10;2;14;23
3032;17;19;14;10;8;18;2;24;4;23;15;1;7;11;6
3033;19;9;1;6;7;24;3;2;10;13;11;25;23;15;4
3034;2;14;16;19;8;3;18;11;12;13;25;22;6;7;9
3035;8;1;7;18;17;13;9;12;5;21;25;14;20;24;23
3036;11;20;22;18;25;9;17;13;4;8;1;21;7;5;14
3037;3;22;20;9;8;7;12;2;11;1;16;4;15;23;10
3038;2;17;12;21;11;16;4;18;25;23;22;5;3;24;20
3039;11;10;24;18;13;7;8;22;4;6;19;25;2;1;5
3040;8;10;2;9;20;3;16;21;5;14;12;4;11;18;7
3041;8;18;11;5;1;3;10;21;16;9;12;22;25;15;13
3042;17;19;24;22;11;5;21;4;7;3;10;25;9;8;1
3043;3;17;8;25;9;18;4;14;2;13;10;12;24;15;1
3044;8;22;18;6;20;21;19;13;16;3;17;2;12;24;9
3045;9;12;17;16;18;20;25;5;21;2;15;8;10;3;23
3046;22;12;7;21;1;20;6;15;5;25;18;13;4;23;3
3047;15;10;8;21;11;4;25;24;9;14;7;17;2;18;1
3048;20;11;5;21;7;24;3;16;4;19;25;23;18;10;8
3049;20;7;14;8;9;1;3;4;15;5;13;17;2;12;19
3050;14;5;25;18;6;22;20;8;24;19;21;9;4;7;23
3051;11;6;25;10;9;15;3;17;12;22;18;21;4;20;2
3052;21;4;9;8;2;20;15;23;11;3;10;14;24;18;19
3053;21;14;17;22;16;2;19;12;18;7;8;23;4;5;13
3054;10;4;9;21;22;19;18;1;15;24;2;23;14;20;8
3055;14;23;12;3;8;9;22;11;10;21;7;2;17;15;20
3056;19;22;17;15;21;9;4;23;8;2;1;3;25;16;5
3057;4;3;8;23;11;24;21;13;19;18;22;16;1;15;20
3058;22;9;16;7;8;5;2;10;13;25;15;19;1;24;14
3059;18;3;1;21;15;7;20;16;19;11;8;25;4;5;12
3060;25;24;2;22;17;13;10;19;8;21;12;7;4;14;5
3061;12;18;9;13;3;20;19;22;14;11;2;1;8;17;15
3062;2;13;17;7;4;8;11;24;9;25;10;20;19;12;6
3063;17;18;12;10;7;19;5;14;22;2;20;4;21;8;16
3064;6;4;5;12;23;11;10;21;18;14;7;25;13;17;15
3065;1;6;7;9;10;12;14;15;16;17;20;21;22;23;24
3066;1;11;17;23;12;22;16;5;21;10;13;14;25;19;3
3067;20;7;13;11;24;14;2;5;17;9;19;1;22;21;8
3068;18;1;13;16;2;4;14;11;6;10;12;25;3;19;5
3069;22;3;23;4;16;25;20;11;9;17;15;5;19;14;12
3070;14;20;23;8;13;11;3;15;24;10;19;7;21;5;25
3071;15;12;17;8;11;25;21;7;19;4;1;10;23;14;2
3072;4;8;21;1;5;2;25;13;14;20;11;3;15;6;17
3073;24;2;8;10;7;1;17;11;3;16;9;25;12;5;22
3074;19;7;9;4;24;8;10;17;25;23;2;20;6;16;3
3075;9;4;17;22;7;12;13;15;1;25;20;16;3;6;14
3076;16;7;9;24;2;22;25;12;10;14;5;17;1;6;13
3077;17;8;23;9;11;5;7;12;18;16;22;15;21;10;2
3078;20;7;14;21;11;8;19;6;2;23;9;15;22;10;13
3079;8;5;6;4;25;24;10;7;13;1;18;14;16;2;12
3080;10;1;20;3;25;13;15;17;5;4;7;6;11;18;9
3081;24;19;6;15;13;25;4;10;17;2;1;18;21;5;23
3082;10;24;17;5;7;21;3;18;4;19;1;13;9;6;12
3083;8;9;23;21;19;5;4;18;12;11;2;20;15;10;7
3084;12;22;23;24;9;2;20;5;4;1;18;16;19;25;17
3085;13;24;20;9;3;7;6;11;4;15;14;19;25;2;12
3086;12;18;23;13;11;1;4;19;6;17;3;16;5;7;21
3087;10;21;24;1;12;14;4;5;18;25;3;6;17;7;2
3088;22;13;11;9;18;20;25;5;21;2;1;3;23;15;10
3089;18;12;4;2;8;5;1;23;15;22;13;21;10;11;20
3090;8;13;18;10;23;17;25;11;22;3;21;1;4;14;19
3091;21;5;20;14;25;8;4;13;15;2;9;19;18;11;24
3092;8;21;13;17;22;6;25;5;9;23;1;4;20;15;10
3093;12;16;14;25;2;22;6;24;5;7;20;1;17;10;3
3094;3;18;10;22;4;13;12;2;14;15;21;6;8;17;5
3095;11;5;21;6;4;10;19;23;12;24;8;2;22;7;1
3096;14;2;17;21;15;9;4;19;6;20;16;3;13;22;25
3097;13;14;20;15;4;25;1;17;7;3;12;18;9;2;8
3098;1;5;15;2;24;6;14;16;13;10;8;19;3;21;11
3099;5;17;6;8;22;18;12;1;11;23;7;20;10;21;25
3100;20;1;4;25;8;22;6;3;21;15;10;2;16;18;9
3101;20;17;11;25;23;15;18;3;9;8;19;24;10;12;21
3102;8;11;18;19;25;15;10;24;13;12;1;16;14;21;20
3103;12;13;23;11;5;6;2;7;8;25;16;15;24;17;22
3104;15;4;2;19;24;6;1;9;13;5;17;8;25;3;10
3105;2;8;15;16;10;23;24;17;12;14;4;6;25;5;22
3106;19;15;20;4;14;21;22;7;12;10;25;3;17;13;2
3107;23;1;7;16;25;10;17;9;4;12;3;5;2;13;19
3108;13;11;7;22;25;6;4;14;12;15;2;3;18;23;20
3109;15;23;3;8;12;21;19;16;9;1;18;10;5;20;17
3110;6;25;24;23;15;3;16;20;14;1;12;18;9;13;4
3111;16;22;10;2;7;4;13;5;12;15;18;3;23;9;19
3112;9;11;1;22;20;2;5;16;15;18;3;12;19;7;8
3113;6;16;23;5;9;1;24;21;25;14;18;22;11;3;8
3114;4;21;8;13;2;14;16;25;5;12;3;10;6;7;23
3115;4;3;12;25;18;11;6;1;15;22;20;24;16;9;13
3116;5;22;7;12;4;3;24;2;19;23;15;14;9;21;16
3117;22;9;4;17;18;21;1;23;19;16;7;11;2;15;12
3118;1;19;24;10;11;21;18;25;15;12;14;7;22;6;23
3119;9;21;22;24;16;12;10;25;19;2;8;14;23;7;4
3120;4;5;15;1;3;10;21;11;18;8;19;7;16;17;13
3121;7;24;6;17;22;19;14;4;25;23;11;1;2;8;3
3122;18;25;21;7;4;12;19;2;3;23;13;22;17;15;1
3123;8;5;23;3;16;1;22;21;17;13;24;14;15;9;25
3124;17;21;19;20;3;25;1;5;13;9;22;16;12;15;14
3125;10;21;20;24;3;17;6;9;16;19;14;13;5;18;12
3126;16;5;6;19;14;7;4;23;21;1;25;24;9;10;13
3127;2;22;18;7;12;3;4;15;23;14;16;21;24;20;25
3128;24;21;17;2;10;20;5;16;1;14;11;8;18;9;13
3129;1;19;7;15;22;17;8;18;14;2;16;23;25;4;6
3130;21;8;5;10;15;24;22;16;2;9;12;14;20;1;13
3131;5;7;2;9;22;8;17;3;4;23;14;6;24;12;25
3132;7;14;10;3;25;13;4;16;22;23;15;5;24;2;11
3133;10;14;5;2;22;25;24;15;20;17;9;11;6;19;12
3134;8;7;9;3;21;25;20;6;15;18;13;19;14;12;1
3135;24;25;9;2;17;20;23;11;1;22;10;21;13;3;5
3136;22;6;18;2;14;20;17;10;8;19;23;4;13;12;15
3137;13;9;24;12;20;6;21;8;25;4;1;7;15;23;18
3138;19;7;3;6;18;2;24;20;4;23;25;21;17;22;1
3139;6;15;20;1;4;3;25;8;18;11;7;13;9;17;21
3140;25;22;14;17;7;19;1;3;8;6;10;23;15;11;2
3141;11;19;17;23;10;13;8;15;2;14;7;3;22;20;24
3142;15;16;6;7;20;3;14;18;22;17;13;10;9;4;1
3143;20;19;25;12;23;6;15;18;17;5;13;21;14;2;9
3144;15;12;16;3;13;1;7;6;10;8;14;18;4;24;22
3145;4;13;18;19;2;7;25;1;12;16;17;20;9;23;14
3146;3;15;8;9;2;18;22;19;13;17;23;20;11;5;14
3147;17;13;5;14;4;16;10;8;15;2;24;6;7;18;11
3148;22;23;10;8;16;2;19;12;5;24;7;25;1;9;21
3149;12;11;5;21;14;8;3;15;19;20;23;9;6;17;1
3150;5;20;11;16;6;13;25;14;2;12;15;9;1;24;17
3151;2;22;25;14;6;16;7;5;12;15;3;8;23;18;10
3152;1;23;19;15;5;8;7;25;21;10;6;2;22;14;9
3153;13;22;5;21;25;10;3;15;24;7;2;1;23;8;18
3154;24;25;9;3;1;4;14;16;8;18;2;12;15;23;20
3155;20;21;7;4;10;6;1;19;18;15;13;8;11;5;16
3156;21;8;16;17;12;14;19;10;20;1;18;22;5;6;9
3157;17;5;14;9;1;21;11;13;10;7;4;18;20;8;2
3158;22;4;11;24;2;9;23;10;17;14;15;19;25;12;1
3159;22;1;3;12;2;6;7;4;5;16;23;10;21;8;20
3160;17;5;9;7;6;12;20;24;11;23;1;15;14;22;3
3161;20;25;6;21;10;15;23;16;12;5;1;4;24;8;2
3162;6;22;16;25;14;17;20;2;12;1;8;10;3;18;24
3163;23;15;25;21;5;6;7;19;13;9;22;24;18;10;17
3164;4;9;8;1;6;17;7;3;15;2;10;22;12;14;20
3165;12;11;2;5;3;21;15;24;17;10;4;13;9;8;7
3166;23;18;12;20;6;24;3;7;11;17;5;14;13;16;22
3167;14;6;19;7;1;23;2;3;25;18;5;8;17;12;13
3168;18;12;3;16;24;1;9;15;10;20;19;2;23;14;8
3169;22;21;6;14;16;19;10;24;15;7;11;23;13;3;4
3170;1;12;15;14;9;21;17;2;8;22;5;10;25;16;6
3171;12;7;23;15;17;8;6;22;18;1;20;19;21;14;13
3172;2;11;15;12;14;17;5;6;23;8;25;4;19;9;13
3173;10;12;1;15;6;2;9;3;14;24;21;8;5;16;22
3174;3;2;24;25;10;4;22;20;7;5;1;16;14;21;12
3175;13;22;5;23;1;6;3;10;11;24;2;7;17;8;9
3176;7;22;8;2;3;15;11;6;17;21;25;24;14;1;12
3177;18;14;24;21;10;19;6;5;20;8;3;1;15;7;23
3178;10;16;19;6;9;5;20;3;4;14;25;24;7;1;23
3179;5;12;16;21;22;4;7;8;23;11;3;18;24;25;17
3180;19;2;16;4;13;6;21;5;15;18;17;10;12;8;20
3181;3;6;20;24;11;7;18;8;22;19;13;16;23;10;21
3182;18;22;5;2;9;21;15;10;1;23;7;4;19;6;12
3183;8;22;5;16;15;25;18;1;13;10;4;11;17;7;24
3184;22;19;24;8;17;1;7;4;14;21;25;5;18;23;12
3185;15;19;25;14;11;12;20;5;6;1;18;24;17;2;7
3186;8;10;20;18;15;21;11;17;13;19;12;1;5;25;23
3187;1;25;16;23;19;24;7;13;20;12;14;17;21;22;11
3188;18;16;4;6;17;10;13;20;2;3;15;12;23;25;9
3189;23;18;24;4;2;9;20;25;13;7;15;21;12;11;19
3190;19;18;5;15;25;3;22;12;16;4;21;6;10;23;13
3191;22;6;4;10;3;24;17;23;14;5;15;11;25;1;19
3192;12;3;24;1;21;20;4;9;8;5;25;18;13;6;2
3193;22;13;24;7;2;12;10;18;20;25;23;6;11;4;9
3194;13;4;24;21;9;1;12;6;25;2;20;15;8;18;17
3195;20;5;25;18;24;23;11;21;19;13;2;1;4;3;9
3196;25;20;12;21;22;13;7;19;1;4;17;5;3;9;2
3197;16;24;12;6;18;15;4;19;25;3;13;11;22;20;9
3198;12;6;20;24;9;8;16;3;5;7;2;22;25;10;14
3199;21;8;24;13;10;23;4;22;1;25;14;11;20;15;2
3200;5;4;6;2;22;8;17;19;14;23;10;16;25;1;12
3201;4;20;8;13;10;21;2;6;19;11;24;25;5;23;22
3202;4;11;3;23;18;8;6;19;25;10;15;17;22;12;14
3203;22;11;24;3;2;19;25;4;15;18;10;5;17;12;20
3204;19;3;13;23;16;2;11;22;6;18;5;21;12;20;17
3205;12;3;1;17;13;7;10;23;19;25;21;8;16;4;24
3206;20;10;9;4;14;13;23;16;21;5;25;24;15;19;7
3207;3;11;23;8;2;9;1;13;18;20;6;12;4;17;15
3208;25;19;20;6;9;8;10;16;15;18;22;14;12;1;13
3209;19;9;14;11;17;4;20;16;1;7;15;24;10;2;3
3210;10;17;9;3;18;24;12;4;7;20;16;25;19;21;1
3211;19;16;22;3;5;25;17;18;12;1;2;13;23;21;15
3212;25;15;16;7;12;10;23;21;22;19;1;18;4;6;14
3213;7;4;21;22;20;25;1;19;16;10;2;11;8;9;13
3214;2;23;15;22;13;3;8;11;19;24;7;25;10;5;18
3215;6;20;7;13;10;4;24;14;5;16;22;17;15;11;8
3216;1;13;4;8;9;10;11;3;25;20;6;15;19;12;16
3217;10;9;4;18;11;21;3;8;16;2;25;22;24;5;6
3218;8;4;23;6;24;21;13;2;20;3;17;25;15;16;5
3219;9;13;1;10;18;24;20;19;14;25;23;16;12;8;22
3220;13;1;4;6;7;3;17;20;19;22;11;10;18;9;15
3221;4;8;10;24;13;5;1;23;21;11;6;20;2;15;16
3222;23;8;21;24;6;15;18;2;19;9;7;20;16;1;12
3223;16;23;6;8;1;3;20;9;22;13;12;18;25;19;7
3224;6;1;5;17;20;18;10;23;16;3;22;25;2;8;14
3225;8;11;25;22;18;17;1;21;20;2;3;16;4;15;12
3226;8;12;3;6;11;1;2;14;15;4;9;22;19;20;18
3227;9;17;7;15;21;12;19;5;4;6;20;8;1;14;13
3228;8;9;19;20;12;10;16;25;4;6;5;7;11;23;21
3229;4;14;1;13;19;20;12;25;23;10;7;17;22;8;11
3230;4;10;20;6;22;13;16;3;5;9;11;12;1;21;19
3231;18;4;25;23;5;22;6;20;3;2;24;9;19;16;1
3232;6;4;9;7;16;5;12;20;25;22;13;14;17;10;1
3233;14;23;24;6;3;19;20;11;4;21;16;5;2;7;15
3234;17;14;22;11;19;21;10;16;12;5;6;18;9;23;24
3235;16;22;12;11;7;19;17;3;21;24;2;10;20;15;6
3236;15;17;11;25;10;1;13;22;24;12;9;16;20;23;18
3237;20;18;10;16;6;1;2;11;9;7;5;13;21;24;23
3238;11;14;4;20;5;22;10;1;17;18;16;21;9;24;13
3239;18;24;15;11;9;8;22;7;10;14;2;17;3;16;4
3240;5;23;13;12;14;8;2;22;9;11;17;15;18;20;3
3241;7;10;25;2;18;16;24;4;5;12;8;14;13;22;23
3242;1;5;21;7;23;10;15;3;2;16;18;12;17;20;25
3243;17;24;22;11;5;8;10;1;9;23;7;20;25;12;14
3244;12;14;17;7;6;16;19;9;2;10;25;3;15;4;1
3245;3;9;19;21;5;6;1;24;20;25;4;23;13;18;15
3246;25;22;21;7;20;15;4;16;19;8;6;10;24;14;23
3247;21;11;23;15;22;18;6;19;25;12;16;2;10;8;14
3248;19;4;18;20;25;1;5;11;12;3;14;10;8;16;6
3249;7;6;5;21;11;1;13;3;14;8;16;22;20;10;12
3250;1;8;9;22;11;2;12;14;10;23;4;7;19;3;13
3251;8;9;23;2;3;21;17;6;19;10;18;7;16;1;20
3252;10;21;18;15;11;17;20;12;14;25;16;23;24;5;8
3253;18;17;15;24;19;12;20;23;3;9;25;11;13;1;21
3254;11;10;6;7;3;16;22;19;18;24;17;21;4;8;5
3255;9;24;6;7;20;21;10;19;12;5;2;16;8;1;25
3256;21;11;3;10;18;9;24;15;6;14;13;16;2;1;19
3257;6;19;3;8;16;10;22;5;25;11;9;1;2;14;13
3258;23;4;21;12;13;9;5;2;20;19;3;7;10;25;11
3259;11;22;14;4;9;1;6;3;25;12;15;23;18;10;8
3260;15;4;24;22;1;14;25;16;6;21;17;18;23;11;2
3261;25;3;21;10;12;11;7;6;5;8;15;14;16;24;4
3262;19;15;18;12;8;6;13;20;7;1;14;9;3;24;10
3263;17;22;13;16;24;15;6;19;14;21;8;4;20;2;11
3264;11;13;23;20;9;14;10;6;5;25;7;4;16;3;21
3265;17;23;13;2;10;6;3;5;24;7;15;19;16;8;20
3266;11;10;5;4;17;12;16;13;3;9;1;14;23;6;20
3267;24;13;3;11;4;8;19;18;23;15;10;1;22;5;20
3268;25;20;7;6;18;11;17;16;10;1;24;14;12;23;2
3269;10;8;12;24;14;11;19;2;23;5;21;16;7;18;4
3270;1;3;5;10;6;22;16;9;12;17;25;2;14;18;19
3271;16;9;15;4;11;5;23;8;10;1;13;18;25;7;21
3272;14;1;18;7;6;3;25;10;8;22;2;23;15;13;16
3273;8;23;24;12;17;21;2;6;7;15;25;10;16;22;4
3274;19;8;20;23;14;16;2;1;3;4;24;5;25;7;11
3275;13;3;14;24;9;11;20;15;5;6;4;19;23;10;22
3276;15;4;24;14;8;22;20;10;16;7;2;19;13;9;5
3277;9;25;3;15;18;7;20;21;11;24;16;1;13;10;8
3278;7;21;13;6;25;20;24;18;8;12;22;5;17;11;19
3279;25;24;22;19;9;4;14;2;18;5;7;23;17;10;21
3280;2;11;14;4;17;20;18;24;22;8;12;25;15;10;5
3281;16;21;12;14;8;5;13;17;23;22;6;9;11;24;3
3282;25;11;22;7;10;21;24;12;18;9;16;17;19;6;8
3283;11;13;9;17;18;21;25;22;14;15;19;24;16;10;23
3284;20;21;5;4;8;17;6;16;14;19;18;3;25;24;22
3285;7;4;23;6;3;13;11;17;24;1;9;15;14;10;20
3286;25;14;8;13;21;1;18;24;23;5;4;20;6;11;7
3287;14;16;6;15;2;23;25;20;11;1;4;13;3;22;12
3288;2;12;6;3;14;22;24;10;9;13;18;8;1;4;11
3289;13;14;24;22;4;11;21;2;20;7;5;16;1;9;19
3290;8;4;21;25;15;12;17;14;11;18;24;7;19;13;1
3291;18;6;3;7;5;1;17;10;14;15;20;16;4;12;23
3292;19;8;5;13;25;10;3;1;9;17;6;24;21;12;18
3293;11;9;10;20;25;15;3;19;16;22;24;18;2;7;12
3294;24;1;20;25;2;17;18;16;19;22;13;6;10;12;9
3295;17;7;22;2;8;1;25;20;16;11;13;10;21;3;5
3296;8;2;15;11;13;1;21;18;20;22;10;5;17;6;19
3297;9;5;21;15;24;22;13;23;7;6;10;25;20;12;17
3298;17;6;1;4;20;24;22;19;21;7;15;3;10;18;11
3299;24;10;20;9;6;15;14;25;3;22;17;7;13;1;2
3300;16;25;24;18;5;8;3;2;21;11;15;14;4;12;22
3301;18;20;22;5;10;14;24;11;25;3;15;4;8;19;7
3302;24;1;8;2;19;6;10;25;12;3;15;11;9;13;5
3303;24;20;22;18;21;4;13;3;7;6;2;5;23;8;16
3304;5;4;20;19;14;11;10;12;23;7;21;9;3;1;15
3305;8;7;17;13;24;25;20;3;5;23;9;12;4;21;19
3306;5;4;17;22;10;18;8;11;14;21;24;15;9;19;6
3307;10;21;23;25;18;1;24;11;19;8;9;16;5;22;12
3308;14;8;24;12;6;23;18;7;16;1;25;11;15;13;10
3309;2;3;25;22;13;18;15;10;21;11;5;19;9;23;14
3310;16;13;2;7;21;10;5;12;19;4;18;1;24;6;20
3311;6;9;14;4;22;3;11;10;20;19;12;2;17;24;5
3312;25;8;16;3;9;21;17;1;5;6;15;2;4;20;13
3313;4;9;13;24;20;14;11;16;17;7;1;18;19;6;5
3314;5;17;15;8;3;10;7;6;1;13;25;14;2;22;19
3315;6;8;21;17;4;7;25;14;24;18;3;2;11;9;12
3316;10;21;11;16;14;22;3;18;7;17;2;20;25;23;15
3317;4;18;1;3;5;25;22;11;13;2;14;20;6;21;12
3318;3;15;6;22;1;25;10;20;13;14;12;24;19;11;9
3319;14;19;15;21;1;4;5;6;22;7;17;23;16;25;20
3320;24;2;18;5;15;6;19;25;17;4;8;9;12;3;22
3321;2;8;11;25;17;12;24;22;16;20;10;7;15;18;4
3322;13;14;3;10;16;8;7;2;17;15;9;22;6;11;23
3323;11;19;3;8;5;21;16;22;24;23;14;9;6;20;4
3324;6;24;16;10;20;11;13;12;15;22;4;7;3;14;2
3325;3;6;4;22;20;17;24;1;18;7;12;10;25;23;14
3326;10;20;19;1;6;16;21;12;22;13;11;2;15;3;23
3327;11;23;15;14;17;21;22;19;2;10;16;20;9;13;24
3328;13;17;15;5;22;10;2;4;21;7;14;19;6;23;1
3329;25;13;11;22;15;19;23;24;12;5;1;4;8;3;16
3330;21;18;10;23;22;25;13;2;24;12;1;14;15;7;9
3331;11;6;3;15;10;25;9;7;17;5;21;23;12;8;18
3332;16;21;7;6;8;18;4;1;15;9;19;5;17;11;20
3333;8;1;11;20;19;21;4;25;22;3;9;24;5;13;15
3334;11;15;2;20;6;23;4;19;16;25;14;22;3;17;8
3335;2;12;5;8;25;17;18;11;7;9;3;20;15;1;19
3336;15;19;1;23;22;20;21;11;5;25;14;7;6;16;17
3337;16;11;14;19;1;15;10;3;7;23;18;5;8;24;4
3338;13;24;7;4;25;15;14;10;18;21;6;16;2;9;1
3339;10;4;3;9;17;25;24;12;5;11;14;21;19;16;13
3340;17;21;19;9;15;6;25;1;23;14;3;13;22;11;24
3341;1;12;17;6;13;21;14;19;11;2;25;7;4;24;8
3342;1;7;20;5;22;24;13;18;2;8;12;10;16;17;19
3343;9;2;20;1;19;13;21;7;17;22;25;11;15;6;16
3344;12;14;19;21;15;10;24;2;25;23;6;4;13;1;9
3345;14;13;21;19;24;23;1;18;12;2;20;17;11;9;4
3346;7;16;4;20;11;9;25;18;2;14;10;8;5;23;13
3347;16;5;3;2;24;12;22;11;1;10;17;4;6;8;14
3348;5;13;7;22;18;25;9;10;23;20;2;21;4;24;8
3349;10;12;23;6;19;17;4;21;1;25;11;9;13;14;3
3350;10;21;16;2;13;25;23;7;12;18;14;1;22;20;19
3351;8;24;17;15;16;22;11;4;1;13;19;5;9;18;14
3352;21;2;25;11;1;15;3;19;22;18;23;10;16;14;13
3353;23;24;20;8;12;25;5;13;7;18;17;16;1;14;3
3354;16;18;20;1;9;24;2;14;7;15;8;5;25;13;3
3355;19;20;12;2;8;25;11;14;1;9;3;13;18;5;22
3356;19;20;7;23;16;4;14;11;22;15;8;18;17;24;6
3357;11;7;24;25;19;15;14;5;20;8;9;2;1;13;3
3358;2;14;4;6;24;18;9;17;11;15;19;10;8;1;7
3359;24;13;9;23;11;1;19;16;22;8;2;7;14;25;20
3360;6;17;25;8;21;2;11;23;20;3;1;9;4;16;10
3361;8;22;9;16;10;5;24;20;23;11;2;17;18;13;1
3362;16;3;10;24;15;21;13;22;1;23;6;4;2;11;14
3363;11;25;16;5;9;13;15;17;3;18;22;19;8;20;24
3364;6;12;18;20;23;2;24;11;13;21;7;10;22;25;14
3365;2;18;8;11;4;13;14;6;23;5;12;10;1;15;20
3366;18;24;25;14;22;8;6;19;3;16;15;2;11;5;21
3367;21;22;16;14;3;10;9;18;13;8;7;15;2;1;20
3368;5;4;13;14;21;22;7;23;19;9;1;16;10;2;25
3369;1;24;19;23;4;8;6;20;10;13;22;18;9;5;25
3370;9;5;25;12;6;11;17;8;14;7;18;24;2;23;10
3371;22;18;13;19;11;24;8;6;15;16;23;17;21;20;7
3372;7;12;15;11;13;22;24;4;19;9;8;20;3;1;18
3373;15;19;17;6;4;14;12;24;3;23;10;22;1;13;21
3374;11;18;14;12;20;5;17;15;4;6;24;10;8;7;21
3375;7;24;12;9;1;8;2;16;3;15;21;20;23;25;22
3376;9;11;21;23;24;10;2;7;4;18;25;14;5;17;1
3377;19;7;21;9;2;18;16;11;10;1;3;6;5;25;22
3378;1;13;18;14;12;25;17;15;9;24;4;6;7;3;19
3379;5;22;17;7;24;15;9;11;6;14;21;3;25;10;12
3380;17;21;24;25;15;12;5;7;20;11;23;14;6;2;16
3381;12;21;15;14;17;10;11;18;20;16;7;19;8;25;9
3382;13;9;23;21;15;2;22;4;11;3;5;19;24;25;8
3383;4;15;10;9;24;23;5;8;13;2;14;6;3;11;1
3384;14;12;23;21;17;3;2;9;11;10;25;15;8;4;22
3385;25;17;18;13;20;14;2;24;8;3;23;7;11;1;6
3386;4;19;13;8;1;21;3;2;15;20;16;11;23;5;22
3387;13;1;8;3;10;15;9;17;23;6;25;22;14;4;12
3388;6;19;17;22;21;4;8;3;5;25;18;16;12;14;2
3389;6;17;18;12;8;20;15;7;23;24;21;22;10;9;1
3390;2;12;6;22;15;20;21;3;13;8;16;1;4;19;24
3391;17;21;20;6;7;15;12;23;1;10;16;11;4;25;14
3392;18;22;8;1;19;3;24;6;11;2;14;9;17;7;13
3393;24;10;19;23;7;17;8;25;1;15;11;12;2;14;18
3394;18;3;11;5;10;6;4;1;17;2;16;19;9;7;22
3395;6;10;23;2;8;24;5;19;20;7;22;16;12;17;4
3396;4;2;19;3;11;5;22;17;6;15;12;16;1;7;10
3397;9;10;22;1;23;4;20;6;17;7;13;18;3;11;12
